OID,API,LeaseName,WellNumber,WellStatus,WellType,WellTypeLa,OperatorCo,OperatorNa,FieldName,AreaName,District,CountyName,Section,Township,Range,BaseMeridi,Latitude,Longitude,GISSource,isConfiden,isDirectio,SpudDate,WellSymbol
-1,402100019,Angel Slough Operating Unit,1,Plugged,GAS,Gas,E3700,Exxon Mobil Corporation,Angel Slough Gas (ABD),Any Area,Northern,Glenn,23,18N,01W,MD,39.39563751,-121.9424362,hud,N,N,5/20/1960,PluggedGAS
-1,402120792,Bonaire,14-1,Plugged,DG,Dry Gas,R4085,"Royale Energy, Inc.",Angel Slough Gas (ABD),Any Area,Northern,Glenn,14,18N,01W,MD,39.40748596,-121.9413376,GPS,N,N,6/4/2001,PluggedDG
-1,402100020,John R. Hulen ut ux,2,Plugged,DH,Dry Hole,E3700,Exxon Mobil Corporation,Angel Slough Gas (ABD),Any Area,Northern,Glenn,23,18N,01W,MD,39.40110779,-121.9424439,hud,N,N,6/23/1960,PluggedDH
-1,402120010,Hullen,3,Plugged,DH,Dry Hole,7175,Ratterree Land Co.,Angel Slough Gas (ABD),Any Area,Northern,Glenn,23,18N,01W,MD,39.39702606,-121.9461975,hud,N,N,12/20/1968,PluggedDH
-1,403047239,Southern Pacific,11H,Canceled,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,15,29S,29E,MD,35.40129089,-118.860405,Operator,N,N, ,CanceledOG
-1,403047176,Siegfus,31X-22,Canceled,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,22,29S,29E,MD,35.39749527,-118.8558884,Operator,N,N, ,CanceledOG
-1,403024366,Southern Pacific,5H,Canceled,OG,Oil & Gas,S6360,"Stockdale Oil & Gas, Inc.",Ant Hill,Any Area,Inland,Kern,15,29S,29E,MD,35.40458298,-118.8504715,mip,N,N, ,CanceledOG
-1,403025015,Southern Pacific,6H,Canceled,OG,Oil & Gas,S6360,"Stockdale Oil & Gas, Inc.",Ant Hill,Any Area,Inland,Kern,15,29S,29E,MD,35.40361023,-118.8499374,mip,N,N, ,CanceledOG
-1,403025016,Southern Pacific,7H,Canceled,OG,Oil & Gas,S6360,"Stockdale Oil & Gas, Inc.",Ant Hill,Any Area,Inland,Kern,15,29S,29E,MD,35.40510559,-118.8564835,mip,N,N, ,CanceledOG
-1,403001416,"Lease by Stockdale Oil & Gas, Inc.",UC75,Canceled,OG,Oil & Gas,S6360,"Stockdale Oil & Gas, Inc.",Ant Hill,Any Area,Inland,Kern,21,29S,29E,MD,35.39701843,-118.8634338,mip,N,N, ,CanceledOG
-1,403001839,Siegfus,USC-2,Canceled,OG,Oil & Gas,S6360,"Stockdale Oil & Gas, Inc.",Ant Hill,Any Area,Inland,Kern,22,29S,29E,MD,35.39805222,-118.8596878,mip,N,N, ,CanceledOG
-1,403031134,Southern Pacific,10H,Idle,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,15,29S,29E,MD,35.40274811,-118.8572006,GPS,N,N, ,IdleOG
-1,402900904,Siegfus,122,Idle,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,22,29S,29E,MD,35.39706039,-118.8600006,GPS,N,N, ,IdleOG
-1,403016308,Siegfus,1H,Idle,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,22,29S,29E,MD,35.39388657,-118.8607254,GPS,N,N, ,IdleOG
-1,402904004,Siegfus,2122,Idle,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,22,29S,29E,MD,35.39701462,-118.8580704,GPS,N,N, ,IdleOG
-1,402904006,Siegfus,222,Idle,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,22,29S,29E,MD,35.39521408,-118.8602753,GPS,N,N, ,IdleOG
-1,402904008,Siegfus,2222,Idle,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,22,29S,29E,MD,35.39525604,-118.8580399,GPS,N,N, ,IdleOG
-1,402900905,Southern Pacific,2715,Idle,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,15,29S,29E,MD,35.40065002,-118.8580399,GPS,N,N, ,IdleOG
-1,402904007,Siegfus,3122,Idle,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,22,29S,29E,MD,35.39697647,-118.8559875,GPS,N,N, ,IdleOG
-1,402900952,Southern Pacific,35-15,Idle,WD,Water Disposal,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,15,29S,29E,MD,35.40447998,-118.8562317,GPS,N,N, ,IdleWD
-1,402900956,Southern Pacific,38-15,Idle,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,15,29S,29E,MD,35.39881897,-118.8560028,GPS,N,N, ,IdleOG
-1,402904009,Siegfus,4222,Idle,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,22,29S,29E,MD,35.39525604,-118.8534775,GPS,N,N, ,IdleOG
-1,403024365,Southern Pacific,4H,Idle,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,15,29S,29E,MD,35.40458679,-118.849884,GPS,N,N, ,IdleOG
-1,402900961,Southern Pacific,5715,Idle,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,15,29S,29E,MD,35.40029144,-118.8518066,GPS,N,N, ,IdleOG
-1,402900958,Southern Pacific,5815,Idle,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,15,29S,29E,MD,35.39875412,-118.8513794,GPS,N,N, ,IdleOG
-1,403028718,Southern Pacific,5H,Idle,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,15,29S,29E,MD,35.39915848,-118.855423,GPS,N,N, ,IdleOG
-1,402900522,Unspecified,81,Idle,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,21,29S,29E,MD,35.39702988,-118.8620071,GPS,N,N, ,IdleOG
-1,402904018,Unspecified,82A-21,Idle,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,21,29S,29E,MD,35.39545059,-118.8616333,GPS,N,N, ,IdleOG
-1,403031317,Southern Pacific,9H,Idle,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,15,29S,29E,MD,35.39844131,-118.8601151,GPS,N,N, ,IdleOG
-1,403046703,Southern Pacific,C-37-15,Idle,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,15,29S,29E,MD,35.40148926,-118.8550644,Well Summary,N,Y,3/31/2012,IdleOG
-1,403001866,Southern Pacific,C-45,Idle,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,15,29S,29E,MD,35.40338516,-118.8526688,GPS,N,N, ,IdleOG
-1,402988119,Southern Pacific,C-7,Idle,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,15,29S,29E,MD,35.39953613,-118.8590012,GPS,N,N, ,IdleOG
-1,402904012,Siegfus,C122,Idle,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,22,29S,29E,MD,35.39638901,-118.8591766,GPS,N,N, ,IdleOG
-1,402900971,Southern Pacific,C5715,Idle,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,15,29S,29E,MD,35.39963913,-118.8508453,GPS,N,N, ,IdleOG
-1,403001417,Unspecified,UC76,Idle,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,21,29S,29E,MD,35.3958931,-118.8627167,GPS,N,N, ,IdleOG
-1,403020637,Southern Pacific,2H,Active,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,15,29S,29E,MD,35.40314102,-118.8499527,GPS,N,N, ,ActiveOG
-1,402904005,Siegfus,3222,Active,WD,Water Disposal,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,22,29S,29E,MD,35.39525223,-118.8559265,GPS,N,N, ,ActiveWD
-1,403031133,Southern Pacific,8H,Active,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,15,29S,29E,MD,35.40171051,-118.8597946,GPS,N,N, ,ActiveOG
-1,403022600,Southern Pacific,WA 3H,Active,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,15,29S,29E,MD,35.40069199,-118.8605652,GPS,N,N, ,ActiveOG
-1,402968980,Samson-SP,1,Plugged,OG,Oil & Gas,2037,Dale Hankins,Ant Hill,Any Area,Inland,Kern,15,29S,29E,MD,35.40019608,-118.8473663,GPS,N,N, ,PluggedOG
-1,402904013,Lease by C. W. Bloemer,1,Plugged,OG,Oil & Gas,1165,C. W. Bloemer,Ant Hill,Any Area,Inland,Kern,22,29S,29E,MD,35.3954277,-118.8616409,GPS,N,N, ,PluggedOG
-1,402932090,Bravo,15-1,Plugged,DH,Dry Hole,6209,"Nelson and Cox, Operator",Ant Hill,Any Area,Inland,Kern,15,29S,29E,MD,35.40885925,-118.8478928,hud,N,N, ,PluggedDH
-1,402942822,Murano,16-1,Plugged,OG,Oil & Gas,5172,Lacal Oil Corp. and Lyle A. Garner,Ant Hill,Any Area,Inland,Kern,16,29S,29E,MD,35.40289688,-118.8688507,hud,N,N, ,PluggedOG
-1,402900960,Southern Pacific,2815,Plugged,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,15,29S,29E,MD,35.39883041,-118.8579636,GPS,N,N, ,PluggedOG
-1,402904010,Siegfus,22-Mar,Plugged,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,22,29S,29E,MD,35.39370728,-118.860321,hud,N,N, ,PluggedOG
-1,402900951,Southern Pacific,36-15,Plugged,INJ,Injection,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,15,29S,29E,MD,35.40235519,-118.8561706,GPS,N,N, ,PluggedINJ
-1,402900953,Southern Pacific,3715,Plugged,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,15,29S,29E,MD,35.40062714,-118.8560791,GPS,N,N, ,PluggedOG
-1,402904003,Siegfus,4122,Plugged,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,22,29S,29E,MD,35.3969574,-118.8535843,GPS,N,N, ,PluggedOG
-1,402900968,Southern Pacific,4615,Plugged,WD,Water Disposal,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,15,29S,29E,MD,35.40231323,-118.853714,GPS,N,N, ,PluggedWD
-1,402900896,Southern Pacific,4715,Plugged,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,15,29S,29E,MD,35.40059662,-118.8536301,GPS,N,N, ,PluggedOG
-1,402900959,Southern Pacific,4815,Plugged,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,15,29S,29E,MD,35.3987999,-118.8536529,GPS,N,N, ,PluggedOG
-1,402904002,King,5122,Plugged,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,22,29S,29E,MD,35.39696121,-118.8513336,GPS,N,N, ,PluggedOG
-1,402900975,King,52-22,Plugged,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,22,29S,29E,MD,35.39538956,-118.8513947,hud,N,N, ,PluggedOG
-1,402900967,Southern Pacific,54-15,Plugged,OG,Oil & Gas,A1700,Amerada Hess Corp.,Ant Hill,Any Area,Inland,Kern,15,29S,29E,MD,35.40621185,-118.8516769,hud,N,N, ,PluggedOG
-1,402900966,Southern Pacific,55-15,Plugged,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,15,29S,29E,MD,35.40435028,-118.851654,hud,N,N, ,PluggedOG
-1,402900965,Southern Pacific,5615,Plugged,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,15,29S,29E,MD,35.40228653,-118.8516617,GPS,N,N, ,PluggedOG
-1,402900957,Southern Pacific,15-Jun,Plugged,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,15,29S,29E,MD,35.40249252,-118.8604965,hud,N,N, ,PluggedOG
-1,402904001,King,61-22,Plugged,OG,Oil & Gas,A1700,Amerada Hess Corp.,Ant Hill,Any Area,Inland,Kern,22,29S,29E,MD,35.39720154,-118.849266,hud,N,N, ,PluggedOG
-1,402940487,Lease by Chevron U.S.A. Inc.,62,Plugged,OG,Oil & Gas,C5640,Chevron U.S.A. Inc.,Ant Hill,Any Area,Inland,Kern,21,29S,29E,MD,35.39544296,-118.8661194,hud,N,N, ,PluggedOG
-1,402940331,Unspecified,63,Plugged,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,21,29S,29E,MD,35.39380646,-118.8663101,GPS,N,N, ,PluggedOG
-1,402900963,Southern Pacific,6615,Plugged,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,15,29S,29E,MD,35.40235138,-118.8492508,GPS,N,N, ,PluggedOG
-1,402900962,Southern Pacific,6715,Plugged,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,15,29S,29E,MD,35.4005394,-118.8499527,GPS,N,N, ,PluggedOG
-1,402904019,Unspecified,71,Plugged,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,21,29S,29E,MD,35.39742661,-118.8638687,GPS,N,N, ,PluggedOG
-1,402900955,Southern Pacific,715,Plugged,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,15,29S,29E,MD,35.40067673,-118.8602676,GPS,N,N, ,PluggedOG
-1,402904017,Unspecified,72,Plugged,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,21,29S,29E,MD,35.39547729,-118.8639221,GPS,N,N, ,PluggedOG
-1,402900964,Southern Pacific,76-15,Plugged,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,15,29S,29E,MD,35.40221024,-118.8470612,GPS,N,N, ,PluggedOG
-1,402900954,Southern Pacific,15-Aug,Plugged,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,15,29S,29E,MD,35.39890289,-118.8602676,GPS,N,N, ,PluggedOG
-1,402904016,Lease by Chevron U.S.A. Inc.,4-Aug,Plugged,OG,Oil & Gas,C5640,Chevron U.S.A. Inc.,Ant Hill,Any Area,Inland,Kern,21,29S,29E,MD,35.39379883,-118.8664398,hud,N,N, ,PluggedOG
-1,402904014,Parker Fee,87-16,Plugged,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,16,29S,29E,MD,35.40102386,-118.8618546,hud,N,N, ,PluggedOG
-1,402904015,Parker Fee,88-16,Plugged,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,16,29S,29E,MD,35.39882278,-118.8619995,GPS,N,N, ,PluggedOG
-1,402949558,Southern Pacific,A-68-15,Plugged,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,15,29S,29E,MD,35.3986702,-118.8500214,GPS,N,N, ,PluggedOG
-1,402900974,Southern Pacific,C-55-15,Plugged,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,15,29S,29E,MD,35.40349579,-118.8505325,hud,N,N, ,PluggedOG
-1,402904011,Siegfus,C3122,Plugged,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,22,29S,29E,MD,35.39610291,-118.8548431,GPS,N,N, ,PluggedOG
-1,402900973,Southern Pacific,C3715,Plugged,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,15,29S,29E,MD,35.39995575,-118.8545837,GPS,N,N, ,PluggedOG
-1,402900972,Southern Pacific,C4615,Plugged,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,15,29S,29E,MD,35.40141678,-118.8527679,GPS,N,N, ,PluggedOG
-1,402900970,Southern Pacific,C47-15,Plugged,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,15,29S,29E,MD,35.39982224,-118.8526382,hud,N,N, ,PluggedOG
-1,402900969,Southern Pacific,C5615,Plugged,OG,Oil & Gas,C0885,California Resources Production Corporation,Ant Hill,Any Area,Inland,Kern,15,29S,29E,MD,35.40171814,-118.8508987,GPS,N,N, ,PluggedOG
-1,402954798,Voigt,5-Feb,Canceled,OG,Oil & Gas,G0300,G.E.C. Oil and Gas Operations,Antelope Hills,Nepple Gas (ABD),Inland,Kern,5,28S,20E,MD,35.52032852,-119.8337784,mip,N,N, ,CanceledOG
-1,402954799,Voigt,5-Mar,Canceled,OG,Oil & Gas,G0300,G.E.C. Oil and Gas Operations,Antelope Hills,Nepple Gas (ABD),Inland,Kern,5,28S,20E,MD,35.52667999,-119.8420868,mip,N,N, ,CanceledOG
-1,403031629,Voigt,502-5,Canceled,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,5,28S,20E,MD,35.52403259,-119.845787,mip,N,N, ,CanceledOG
-1,403031631,Voigt,504-5,Canceled,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,5,28S,20E,MD,35.51988983,-119.8447342,mip,N,N, ,CanceledOG
-1,403037557,Williams,702-6,Canceled,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.52259827,-119.8656387,mip,N,N, ,CanceledOG
-1,402923907,Pickrell-Williams,1,Idle,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,5,28S,20E,MD,35.51361465,-119.8489838,GPS,N,N, ,IdleOG
-1,402951328,Voigt,5-Jan,Idle,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,5,28S,20E,MD,35.5226326,-119.8501358,GPS,N,N, ,IdleOG
-1,402947042,Voigt,6-Jan,Idle,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.5233345,-119.8505859,GPS,N,N, ,IdleOG
-1,403006912,Phippen,11A,Idle,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,8,28S,20E,MD,35.51016998,-119.8461762,GPS,N,N, ,IdleOG
-1,402913493,Williams,175-6,Idle,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.51946259,-119.8546753,GPS,N,N, ,IdleOG
-1,402960382,Soenco Mitchel,1T,Idle,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,7,28S,20E,MD,35.51271057,-119.8517609,GPS,N,N, ,IdleOG
-1,402913466,Williams,23-6,Idle,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.5229454,-119.8646088,GPS,N,N, ,IdleOG
-1,402913496,Williams,233-6,Idle,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.52203751,-119.8634491,GPS,N,N, ,IdleOG
-1,402901327,Williams,243-6,Idle,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.52219772,-119.8601685,GPS,N,N, ,IdleOG
-1,402913464,Williams,6-Mar,Idle,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.52289581,-119.8670044,GPS,N,N, ,IdleOG
-1,403030628,Voigt,32X-5,Idle,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,5,28S,20E,MD,35.5216713,-119.8448563,GPS,N,N,7/10/2006,IdleOG
-1,402913472,Williams,35-6,Idle,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.51939774,-119.8622436,GPS,N,N, ,IdleOG
-1,402923910,Pickrell-Williams,4,Idle,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,5,28S,20E,MD,35.51480865,-119.8496246,GPS,N,N, ,IdleOG
-1,402919709,Phippen,4,Idle,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,8,28S,20E,MD,35.51026154,-119.8485794,GPS,N,N, ,IdleOG
-1,402913487,Williams,42X-6,Idle,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.52405167,-119.8600845,GPS,N,N, ,IdleOG
-1,402913475,Williams,45-6,Idle,DG,Dry Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.51937103,-119.8600082,GPS,N,N, ,IdleDG
-1,402923911,Pickrell-Williams,5,Idle,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,5,28S,20E,MD,35.51367188,-119.8470993,GPS,N,N, ,IdleOG
-1,402955240,Williams,5/5/2006,Idle,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.52199554,-119.8623581,GPS,N,N, ,IdleOG
-1,402901199,Pickrell-Mitchel,5-A,Idle,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,7,28S,20E,MD,35.51264572,-119.852005,GPS,N,N, ,IdleOG
-1,403031497,Voigt,501-5,Idle,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,5,28S,20E,MD,35.52166748,-119.8437271,GPS,N,N, ,IdleOG
-1,402913503,Williams,505-6,Idle,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.5188446,-119.8565979,GPS,N,N,12/28/1944,IdleOG
-1,402919696,Voigt,52-6,Idle,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.52422333,-119.8578262,GPS,N,N, ,IdleOG
-1,402919704,Voigt,535-6,Idle,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.5226326,-119.8578262,GPS,N,N, ,IdleOG
-1,402919705,Voigt,537-6,Idle,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.52187347,-119.8581696,GPS,N,N, ,IdleOG
-1,402973709,Williams,5.45E-04,Idle,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.51945496,-119.857193,GPS,N,N, ,IdleOG
-1,402913476,Williams,55-6,Idle,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.5194664,-119.8578033,GPS,N,N, ,IdleOG
-1,402913441,Hopkins A,56X-31,Idle,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Hopkins,Inland,Kern,31,27S,20E,MD,35.53117752,-119.8584061,GPS,N,N, ,IdleOG
-1,402913479,Williams,66-6,Idle,DG,Dry Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.51802444,-119.8555908,hud,N,N, ,IdleDG
-1,402913480,Williams,67-6,Idle,DG,Dry Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.51583481,-119.8555679,GPS,N,N, ,IdleDG
-1,402923913,Pickrell-Williams,7,Idle,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,5,28S,20E,MD,35.51366806,-119.8460159,GPS,N,N, ,IdleOG
-1,402913448,Williams,72-1,Idle,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,1,28S,19E,MD,35.52470779,-119.8715744,GPS,N,N, ,IdleOG
-1,402913488,Williams,74X-6,Idle,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.51955795,-119.8539581,GPS,N,N, ,IdleOG
-1,402913484,Williams,78-6,Idle,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.51411438,-119.8533936,GPS,N,N, ,IdleOG
-1,403021150,Voigt,780-6,Idle,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.52316284,-119.8574677,GPS,N,N, ,IdleOG
-1,403024369,Williams,783-6,Idle,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.51761627,-119.8535156,GPS,N,N, ,IdleOG
-1,403024913,Williams,787-6,Idle,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.51859283,-119.8569794,GPS,N,Y, ,IdleOG
-1,403028878,Williams,790-6,Idle,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.52514267,-119.8615036,GPS,N,N, ,IdleOG
-1,402919713,Phippen,8,Idle,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,8,28S,20E,MD,35.51301193,-119.8474884,GPS,N,N, ,IdleOG
-1,403030627,Voigt,83X-6,Idle,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.52347565,-119.851326,mip,N,N,9/26/2006,IdleOG
-1,403041103,Williams,844A-6,Idle,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.52192688,-119.8603516,Well Summary,N,N,8/13/2010,IdleOG
-1,402913485,Williams,87-6,Idle,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,6,28S,20E,MD,35.51600266,-119.8512039,GPS,N,N, ,IdleOG
-1,402919714,Phippen,9,Idle,OG,Oil & Gas,E0100,E & B Natural Resources Management Corporation,Antelope Hills,Williams,Inland,Kern,8,28S,20E,MD,35.50933838,-119.8474274,GPS,N,N, ,IdleOG
